key,entry_type,discipline,subfield,difficulty_flags,source_name,source_url,retrieved_at
bok0155,book,人文社会,NDC704,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000008304639,2026-07-17T14:20:37+09:00
bok0156,book,人文社会,NDC143,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000008535580,2026-07-17T14:20:42+09:00
bok0157,book,理工,NDC407,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000009186646,2026-07-17T14:21:15+09:00
bok0158,book,人文社会,NDC209,translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000009206394,2026-07-17T14:20:47+09:00
bok0159,book,人文社会,NDC319,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000009286964,2026-07-17T14:20:23+09:00
bok0160,book,人文社会,NDC146,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000009517642,2026-07-17T14:20:42+09:00
bok0161,book,人文社会,NDC334,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000010072251,2026-07-17T14:20:52+09:00
bok0162,book,人文社会,NDC132,edited_volume;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000010670813,2026-07-17T14:20:48+09:00
bok0163,book,人文社会,NDC361,subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I000011227138,2026-07-17T14:20:33+09:00
bok0164,book,医学生命,NDC491,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I023114643,2026-07-17T14:21:53+09:00
bok0165,book,人文社会,NDC150,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I023975151,2026-07-17T14:20:32+09:00
bok0166,book,医学生命,NDC493,subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I023999065,2026-07-17T14:21:53+09:00
bok0167,book,理工,NDC547,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I024027226,2026-07-17T14:21:25+09:00
bok0168,book,医学生命,NDC499,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I024174340,2026-07-17T14:21:15+09:00
bok0169,book,理工,NDC410,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I024193534,2026-07-17T14:21:20+09:00
bok0170,book,医学生命,NDC492,edited_volume;english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I024254243,2026-07-17T14:21:53+09:00
bok0171,book,理工,NDC417,edited_volume;nonstandard_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I024384036,2026-07-17T14:21:10+09:00
bok0172,book,理工,NDC417,english_mixed;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I024398280,2026-07-17T14:21:15+09:00
bok0173,book,人文社会,NDC234,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I024418466,2026-07-17T14:20:42+09:00
bok0174,book,理工,NDC417,edited_volume;nonstandard_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I024871586,2026-07-17T14:21:10+09:00
bok0175,book,理工,NDC417,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I024871608,2026-07-17T14:21:10+09:00
bok0176,book,理工,NDC417,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I025130479,2026-07-17T14:21:10+09:00
bok0177,book,医学生命,NDC494,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I025250482,2026-07-17T14:21:58+09:00
bok0178,book,人文社会,NDC953,nonstandard_volume;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I025294984,2026-07-17T14:20:28+09:00
bok0179,book,人文社会,NDC953,nonstandard_volume;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I025354286,2026-07-17T14:20:28+09:00
bok0180,book,人文社会,NDC289,subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I025387559,2026-07-17T14:20:52+09:00
bok0181,book,人文社会,NDC709,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I025500438,2026-07-17T14:20:52+09:00
bok0182,book,人文社会,NDC311,edited_volume;english_mixed;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I026246137,2026-07-17T14:20:23+09:00
bok0183,book,理工,NDC417,edited_volume;nonstandard_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I026411668,2026-07-17T14:21:10+09:00
bok0184,book,人文社会,NDC121,english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I026442214,2026-07-17T14:20:52+09:00
bok0185,book,医学生命,NDC463,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I026751590,2026-07-17T14:22:02+09:00
bok0186,book,医学生命,NDC492,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I027074733,2026-07-17T14:22:02+09:00
bok0187,book,理工,NDC548,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I027190040,2026-07-17T14:21:29+09:00
bok0188,book,医学生命,NDC492,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I027227873,2026-07-17T14:22:02+09:00
bok0189,book,人文社会,NDC327,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I027241907,2026-07-17T14:20:23+09:00
bok0190,book,医学生命,NDC493,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I027669783,2026-07-17T14:22:02+09:00
bok0191,book,医学生命,NDC490,english_mixed;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I027842897,2026-07-17T14:21:39+09:00
bok0192,book,医学生命,NDC460,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I027926986,2026-07-17T14:21:43+09:00
bok0193,book,理工,NDC007,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I027970380,2026-07-17T14:21:01+09:00
bok0194,book,理工,NDC417,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028035569,2026-07-17T14:21:29+09:00
bok0195,book,理工,NDC417,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028175420,2026-07-17T14:21:15+09:00
bok0196,book,理工,NDC007,subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028384600,2026-07-17T14:20:33+09:00
bok0197,book,理工,NDC514,english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028393594,2026-07-17T14:21:25+09:00
bok0198,book,医学生命,NDC498,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028570971,2026-07-17T14:21:58+09:00
bok0199,book,医学生命,NDC491,edited_volume;english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028577364,2026-07-17T14:21:43+09:00
bok0200,book,医学生命,NDC492,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028760863,2026-07-17T14:20:48+09:00
bok0201,book,医学生命,NDC493,english_mixed;nonstandard_volume;subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028810000,2026-07-17T14:21:53+09:00
bok0202,book,理工,NDC417,english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028824171,2026-07-17T14:21:25+09:00
bok0203,book,理工,NDC548,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028865289,2026-07-17T14:21:20+09:00
bok0204,book,理工,NDC417,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028891922,2026-07-17T14:21:15+09:00
bok0205,book,理工,NDC421,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028934215,2026-07-17T14:21:01+09:00
bok0206,book,理工,NDC007,edited_volume;institutional_author;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I028952930,2026-07-17T14:21:20+09:00
bok0207,book,理工,NDC007,english_mixed;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I029110928,2026-07-17T14:21:15+09:00
bok0208,book,医学生命,NDC491,edited_volume;english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I029169011,2026-07-17T14:22:02+09:00
bok0209,book,理工,NDC417,edited_volume;nonstandard_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I029186685,2026-07-17T14:21:15+09:00
bok0210,book,医学生命,NDC493,translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I029418340,2026-07-17T14:21:01+09:00
bok0211,book,医学生命,NDC467,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I030085391,2026-07-17T14:22:02+09:00
bok0212,book,理工,NDC007,english_mixed;subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I030098369,2026-07-17T14:21:10+09:00
bok0213,book,人文社会,NDC336,edited_volume;english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I030113545,2026-07-17T14:20:23+09:00
bok0214,book,人文社会,NDC002,edited_volume;english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I030228259,2026-07-17T14:20:52+09:00
bok0215,book,理工,NDC544,edited_volume;english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I030408164,2026-07-17T14:21:25+09:00
bok0216,book,医学生命,NDC493,translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I030438768,2026-07-17T14:21:01+09:00
bok0217,book,人文社会,NDC289,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I030484615,2026-07-17T14:20:42+09:00
bok0218,book,理工,NDC547,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I031365532,2026-07-17T14:21:25+09:00
bok0219,book,理工,NDC654,english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I031544876,2026-07-17T14:20:37+09:00
bok0220,book,医学生命,NDC493,english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I031703957,2026-07-17T14:21:58+09:00
bok0221,book,人文社会,NDC311,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I031820719,2026-07-17T14:20:47+09:00
bok0222,book,理工,NDC517,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I031840232,2026-07-17T14:21:29+09:00
bok0223,book,理工,NDC524,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I031906471,2026-07-17T14:21:29+09:00
bok0224,book,理工,NDC547,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I032160309,2026-07-17T14:21:29+09:00
bok0225,book,人文社会,NDC709,english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I032504500,2026-07-17T14:20:23+09:00
bok0226,book,人文社会,NDC375,edited_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I032625148,2026-07-17T14:20:42+09:00
bok0227,book,人文社会,NDC707,nonstandard_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I032746294,2026-07-17T14:20:52+09:00
bok0228,book,人文社会,NDC707,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I033037651,2026-07-17T14:20:32+09:00
bok0229,book,医学生命,NDC460,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I033159054,2026-07-17T14:21:43+09:00
bok0230,book,医学生命,NDC492,edited_volume;english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I033323645,2026-07-17T14:22:02+09:00
bok0231,book,人文社会,NDC158,translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I033438193,2026-07-17T14:20:47+09:00
bok0232,book,医学生命,NDC468,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I033541503,2026-07-17T14:21:10+09:00
bok0233,book,医学生命,NDC464,edited_volume;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I033548681,2026-07-17T14:21:15+09:00
bok0234,book,理工,NDC544,edited_volume;english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I033838287,2026-07-17T14:21:25+09:00
bok0235,book,医学生命,NDC493,english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I033905467,2026-07-17T14:21:58+09:00
bok0236,book,理工,NDC007,english_mixed;subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I034221524,2026-07-17T14:21:10+09:00
bok0237,book,理工,NDC417,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I034249280,2026-07-17T14:20:37+09:00
bok0238,book,人文社会,NDC002,edited_volume;english_mixed;subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I034480225,2026-07-17T14:20:52+09:00
bok0239,book,人文社会,NDC375,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I034516538,2026-07-17T14:20:37+09:00
bok0240,book,理工,NDC007,english_mixed;subtitle;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I034714816,2026-07-17T14:21:10+09:00
bok0241,book,人文社会,NDC133,edited_volume;english_mixed;institutional_author;translated,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000002-I034774167,2026-07-17T14:20:47+09:00
bok0242,book,理工,NDC413,english_mixed,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000136-I1970304959838111639,2026-07-17T14:21:15+09:00
bok0243,book,理工,,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000136-I1970304959918429447,2026-07-17T14:21:29+09:00
bok0244,book,人文社会,,institutional_author,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000136-I1970586434828518563,2026-07-17T14:20:23+09:00
bok0245,book,医学生命,NDC460,nonstandard_volume,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000136-I1970586434935430096,2026-07-17T14:22:02+09:00
bok0246,book,医学生命,NDC492,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000136-I1970867909860757504,2026-07-17T14:22:02+09:00
bok0247,book,理工,NDC524,,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000136-I1970867909913481010,2026-07-17T14:21:29+09:00
bok0248,book,人文社会,,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000136-I1971149384884957318,2026-07-17T14:20:23+09:00
bok0249,book,理工,NDC501,subtitle,NDL Search SRU (dcndl),https://ndlsearch.ndl.go.jp/books/R100000136-I1971712334823934466,2026-07-17T14:21:29+09:00
web0001,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2025/html/gaiyou/index.html,2026-07-17T00:00:00+09:00
web0002,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2025/html/zenbun/index.html,2026-07-17T00:00:00+09:00
web0003,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2024/html/gaiyou/index.html,2026-07-17T00:00:00+09:00
web0004,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2024/html/zenbun/index.html,2026-07-17T00:00:00+09:00
web0005,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2023/html/gaiyou/index.html,2026-07-17T00:00:00+09:00
web0006,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2023/html/zenbun/index.html,2026-07-17T00:00:00+09:00
web0007,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2022/html/gaiyou/index.html,2026-07-17T00:00:00+09:00
web0008,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2022/html/zenbun/index.html,2026-07-17T00:00:00+09:00
web0009,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2021/html/gaiyou/index.html,2026-07-17T00:00:00+09:00
web0010,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2021/html/zenbun/index.html,2026-07-17T00:00:00+09:00
web0011,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2020/html/gaiyou/index.html,2026-07-17T00:00:00+09:00
web0012,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2020/html/zenbun/index.html,2026-07-17T00:00:00+09:00
web0013,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2019/html/gaiyou/index.html,2026-07-17T00:00:00+09:00
web0014,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2019/html/zenbun/index.html,2026-07-17T00:00:00+09:00
web0015,misc,人文社会,高齢化・社会保障,institutional_author;wareki;nonstandard_volume,内閣府 高齢社会白書,https://www8.cao.go.jp/kourei/whitepaper/w-2018/html/gaiyou/index.html,2026-07-17T00:00:00+09:00
web0016,misc,人文社会,ジェンダー,institutional_author;wareki;nonstandard_volume,内閣府 男女共同参画白書,https://www.gender.go.jp/about_danjo/whitepaper/r07/zentai/index.html,2026-07-17T00:00:00+09:00
web0017,misc,人文社会,ジェンダー,institutional_author;wareki;nonstandard_volume,内閣府 男女共同参画白書,https://www.gender.go.jp/about_danjo/whitepaper/r06/zentai/index.html,2026-07-17T00:00:00+09:00
web0018,misc,人文社会,ジェンダー,institutional_author;wareki;nonstandard_volume,内閣府 男女共同参画白書,https://www.gender.go.jp/about_danjo/whitepaper/r05/zentai/index.html,2026-07-17T00:00:00+09:00
web0019,misc,人文社会,ジェンダー,institutional_author;wareki;nonstandard_volume,内閣府 男女共同参画白書,https://www.gender.go.jp/about_danjo/whitepaper/r04/zentai/index.html,2026-07-17T00:00:00+09:00
web0020,misc,人文社会,ジェンダー,institutional_author;wareki;nonstandard_volume,内閣府 男女共同参画白書,https://www.gender.go.jp/about_danjo/whitepaper/r03/zentai/index.html,2026-07-17T00:00:00+09:00
web0021,misc,人文社会,ジェンダー,institutional_author;wareki;nonstandard_volume,内閣府 男女共同参画白書,https://www.gender.go.jp/about_danjo/whitepaper/r02/zentai/index.html,2026-07-17T00:00:00+09:00
web0022,misc,人文社会,ジェンダー,institutional_author;wareki;nonstandard_volume,内閣府 男女共同参画白書,https://www.gender.go.jp/about_danjo/whitepaper/r01/zentai/index.html,2026-07-17T00:00:00+09:00
web0023,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h25/index.htm,2026-07-17T00:00:00+09:00
web0024,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h24/index.htm,2026-07-17T00:00:00+09:00
web0025,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h23/index.htm,2026-07-17T00:00:00+09:00
web0026,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h22/index.htm,2026-07-17T00:00:00+09:00
web0027,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h21/index.htm,2026-07-17T00:00:00+09:00
web0028,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h20/index.htm,2026-07-17T00:00:00+09:00
web0029,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h19/index.htm,2026-07-17T00:00:00+09:00
web0030,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h18/index.htm,2026-07-17T00:00:00+09:00
web0031,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h17/index.htm,2026-07-17T00:00:00+09:00
web0032,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h16/index.htm,2026-07-17T00:00:00+09:00
web0033,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h15/index.html,2026-07-17T00:00:00+09:00
web0034,misc,理工,防災,institutional_author;wareki;nonstandard_volume,内閣府 防災白書,https://www.bousai.go.jp/kaigirep/hakusho/h14/index.htm,2026-07-17T00:00:00+09:00
web0035,misc,理工,情報通信,institutional_author;wareki;nonstandard_volume,総務省 情報通信白書,https://www.soumu.go.jp/johotsusintokei/whitepaper/ja/r07/index.html,2026-07-17T00:00:00+09:00
web0036,misc,理工,情報通信,institutional_author;wareki;nonstandard_volume,総務省 情報通信白書,https://www.soumu.go.jp/johotsusintokei/whitepaper/ja/r07/html/datashu.html,2026-07-17T00:00:00+09:00
web0037,misc,理工,環境,institutional_author,環境省 環境白書,https://www.env.go.jp/policy/hakusyo/index.html,2026-07-17T00:00:00+09:00
web0038,misc,理工,環境,institutional_author;wareki;nonstandard_volume,環境省 環境白書,https://www.env.go.jp/policy/hakusyo/r08/index.html,2026-07-17T00:00:00+09:00
web0039,misc,理工,国土交通,institutional_author;wareki;nonstandard_volume,国土交通白書,https://www.mlit.go.jp/statistics/hakusyo.mlit.r7.html,2026-07-17T00:00:00+09:00
web0040,misc,理工,国土交通,institutional_author;wareki;nonstandard_volume,国土交通白書,https://www.mlit.go.jp/statistics/hakusyo.mlit.r6.html,2026-07-17T00:00:00+09:00
web0041,misc,理工,国土交通,institutional_author;wareki;nonstandard_volume,国土交通白書,https://www.mlit.go.jp/statistics/hakusyo.mlit.r5.html,2026-07-17T00:00:00+09:00
web0042,misc,理工,国土交通,institutional_author;wareki;nonstandard_volume,国土交通白書,https://www.mlit.go.jp/statistics/hakusyo.mlit.r4.html,2026-07-17T00:00:00+09:00
web0043,misc,理工,国土交通,institutional_author;wareki;nonstandard_volume,国土交通白書,https://www.mlit.go.jp/statistics/hakusyo.mlit.r3.html,2026-07-17T00:00:00+09:00
web0044,misc,理工,国土交通,institutional_author;wareki;nonstandard_volume,国土交通白書,https://www.mlit.go.jp/statistics/hakusyo.mlit.r2.html,2026-07-17T00:00:00+09:00
web0045,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/stf/wp/hakusyo/kousei/25/index.html,2026-07-17T00:00:00+09:00
web0046,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/wp/hakusyo/kousei/25-3/,2026-07-17T00:00:00+09:00
web0047,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume,厚生労働白書,https://www.mhlw.go.jp/wp/hakusyo/kousei/25-2/,2026-07-17T00:00:00+09:00
web0048,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/stf/wp/hakusyo/kousei/23/index.html,2026-07-17T00:00:00+09:00
web0049,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/wp/hakusyo/kousei/23-3/,2026-07-17T00:00:00+09:00
web0050,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume,厚生労働白書,https://www.mhlw.go.jp/wp/hakusyo/kousei/23-2/,2026-07-17T00:00:00+09:00
web0051,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/stf/wp/hakusyo/kousei/22/,2026-07-17T00:00:00+09:00
web0052,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/wp/hakusyo/kousei/22-3/,2026-07-17T00:00:00+09:00
web0053,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume,厚生労働白書,https://www.mhlw.go.jp/wp/hakusyo/kousei/22-2/,2026-07-17T00:00:00+09:00
web0054,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/stf/wp/hakusyo/kousei/21/,2026-07-17T00:00:00+09:00
web0055,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/wp/hakusyo/kousei/21-3/,2026-07-17T00:00:00+09:00
web0056,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume,厚生労働白書,https://www.mhlw.go.jp/wp/hakusyo/kousei/21-2/,2026-07-17T00:00:00+09:00
web0057,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/stf/wp/hakusyo/kousei/20/,2026-07-17T00:00:00+09:00
web0058,misc,医学生命,社会保障・厚生,institutional_author;wareki;nonstandard_volume;subtitle,厚生労働白書,https://www.mhlw.go.jp/wp/hakusyo/kousei/20-3/,2026-07-17T00:00:00+09:00
